name,i2,i3,o1,i1,i4,o2
RZE_resampled_3370,6.0,11.3,0.3,0.5,2.18,3.3
RZE_resampled_3371,6.0,11.3,0.3,0.6057631543945878,2.1465788128263794,3.2824721870703963
RZE_resampled_3372,6.0,11.3,0.3,0.5,2.08,3.3000000000000003
RZE_resampled_3374,6.0,11.3,0.3,0.5,2.02,3.3
RZE_resampled_3375,6.0,11.3,0.3,0.4470123535520101,2.103839475807758,3.2700216311627908
RZE_resampled_3376,6.0,11.3,0.3,0.52,2.08,3.3000000000000003
RZE_resampled_3377,6.0,11.3,0.3,0.55,2.05,3.3
RZE_resampled_3378,6.0,11.3,0.3,0.58,2.02,3.3
RZE_resampled_3379,6.0,11.3,0.3,0.39177108030227614,2.093795144299316,3.2976585345712923
RZE_resampled_3380,6.0,11.3,0.3,0.52,2.1,3.5000000000000004
RZE_resampled_3381,6.0,11.3,0.3,0.55,2.1,3.5
RZE_resampled_3382,6.0,11.3,0.3,0.58,2.1,3.5
RZE_resampled_3383,6.0,11.3,0.3,0.4641616837153312,2.172798527261546,3.5333105788254127
RZE_resampled_3384,6.0,11.3,0.3,0.48000000000000004,2.1,3.5000000000000004
RZE_resampled_3386,6.0,11.3,0.3,0.42000000000000004,2.1,3.5
RZE_resampled_3387,6.0,11.3,0.3,0.46428049249046605,2.068476640604945,3.5042011675730818
RZE_resampled_3388,6.0,11.3,0.3,0.5,2.12,3.5000000000000004
RZE_resampled_3389,6.0,11.3,0.3,0.5,2.1500000000000004,3.5
RZE_resampled_3390,6.0,11.3,0.3,0.5,2.18,3.5
RZE_resampled_3391,6.0,11.3,0.3,0.47449287288087955,2.0378921476207683,3.4698123127579437
RZE_resampled_3392,6.0,11.3,0.3,0.5,2.08,3.5000000000000004
RZE_resampled_3394,6.0,11.3,0.3,0.5,2.02,3.5
RZE_resampled_3395,6.0,11.3,0.3,0.49566451491716346,2.1306692138631194,3.463726893725404
RZE_resampled_3396,6.0,11.3,0.3,0.48000000000000004,2.12,3.5000000000000004
RZE_resampled_3398,6.0,11.3,0.3,0.42000000000000004,2.18,3.5
RZE_resampled_3399,6.0,11.3,0.3,0.519344642806388,2.149228423897487,3.458485611679024
RZE_resampled_3400,6.0,11.3,0.3,0.52,2.1,3.7000000000000006
RZE_resampled_3401,6.0,11.3,0.3,0.55,2.1,3.7
RZE_resampled_3402,6.0,11.3,0.3,0.58,2.1,3.7
RZE_resampled_3403,6.0,11.3,0.3,0.5288403505773474,2.035978704285101,3.789105130686951
RZE_resampled_3404,6.0,11.3,0.3,0.5,2.08,3.7000000000000006
RZE_resampled_3406,6.0,11.3,0.3,0.5,2.02,3.7
RZE_resampled_3407,6.0,11.3,0.3,0.4794473193294448,2.124273271652374,3.6936680763822785
RZE_resampled_3408,6.0,11.3,0.3,0.5,2.12,3.7000000000000006
RZE_resampled_3409,6.0,11.3,0.3,0.5,2.1500000000000004,3.7
RZE_resampled_3410,6.0,11.3,0.3,0.5,2.18,3.7
RZE_resampled_3411,6.0,11.3,0.3,0.4661247983978035,2.110690666674254,3.670364727098793
RZE_resampled_3412,6.0,11.3,0.3,0.52,2.08,3.7000000000000006
RZE_resampled_3414,6.0,11.3,0.3,0.58,2.02,3.7
RZE_resampled_3415,6.0,11.3,0.3,0.5268767013091885,2.0782587724446935,3.6989251370874516
RZE_resampled_3416,6.0,11.3,0.3,0.52,2.12,3.7000000000000006
RZE_resampled_3417,6.0,11.3,0.3,0.55,2.1500000000000004,3.7
RZE_resampled_3418,6.0,11.3,0.3,0.58,2.18,3.7
RZE_resampled_3419,6.0,11.3,0.3,0.5440427962351747,2.164880269086204,3.739006583707465
RZE_resampled_3420,6.0,11.3,0.3,0.5,2.22,2.5
RZE_resampled_3421,6.0,11.3,0.3,0.5,2.25,2.5
RZE_resampled_3422,6.0,11.3,0.3,0.5,2.28,2.5
RZE_resampled_3423,6.0,11.3,0.3,0.41645586244990046,2.1149126878109414,2.6030223925401526
RZE_resampled_3424,6.0,11.3,0.3,0.52,2.2,2.5
RZE_resampled_3425,6.0,11.3,0.3,0.55,2.2,2.5
RZE_resampled_3426,6.0,11.3,0.3,0.58,2.2,2.5
RZE_resampled_3427,6.0,11.3,0.3,0.5073605445512157,2.193417051121391,2.4464185568151153
RZE_resampled_3428,6.0,11.3,0.3,0.48000000000000004,2.2,2.5
RZE_resampled_3431,6.0,11.3,0.3,0.5147143968762474,2.079034175263411,2.3989679179348453
RZE_resampled_3435,6.0,11.3,0.3,0.5257792166161225,2.1653344138731163,2.4258148333301923
RZE_resampled_3436,6.0,11.3,0.3,0.48000000000000004,2.22,2.5
RZE_resampled_3439,6.0,11.3,0.3,0.6619960203883997,2.298818484265535,2.4869894304121667
RZE_resampled_3440,6.0,11.3,0.3,0.5,2.22,2.7
RZE_resampled_3441,6.0,11.3,0.3,0.5,2.25,2.7
RZE_resampled_3442,6.0,11.3,0.3,0.5,2.28,2.7
RZE_resampled_3443,6.0,11.3,0.3,0.5941577556171694,2.2510528843519477,2.7234591170055507
RZE_resampled_3444,6.0,11.3,0.3,0.48000000000000004,2.2,2.7
RZE_resampled_3447,6.0,11.3,0.3,0.49388198661030186,2.2160605173026977,2.669515736542455
RZE_resampled_3448,6.0,11.3,0.3,0.52,2.2,2.7
RZE_resampled_3449,6.0,11.3,0.3,0.55,2.2,2.7
RZE_resampled_3450,6.0,11.3,0.3,0.58,2.2,2.7
RZE_resampled_3451,6.0,11.3,0.3,0.5122701508665937,2.1795083541296947,2.6720697312712276
RZE_resampled_3455,6.0,11.3,0.3,0.5248515219776644,2.1773027840419727,2.6750833438380988
RZE_resampled_3456,6.0,11.3,0.3,0.48000000000000004,2.22,2.7
RZE_resampled_3459,6.0,11.3,0.3,0.49128479444104567,2.186064721092881,2.742749678174534
RZE_resampled_3460,6.0,11.3,0.3,0.5,2.22,2.9
RZE_resampled_3461,6.0,11.3,0.3,0.5,2.25,2.9
RZE_resampled_3462,6.0,11.3,0.3,0.5,2.28,2.8999999999999995
RZE_resampled_3463,6.0,11.3,0.3,0.5713485965730647,2.2192406764956765,2.852528299785569
RZE_resampled_3464,6.0,11.3,0.3,0.52,2.2,2.9
RZE_resampled_3465,6.0,11.3,0.3,0.55,2.2,2.9
RZE_resampled_3466,6.0,11.3,0.3,0.58,2.2,2.8999999999999995
RZE_resampled_3467,6.0,11.3,0.3,0.5333215655806521,2.2665021402635626,2.9228561244462483
RZE_resampled_3468,6.0,11.3,0.3,0.48000000000000004,2.2,2.9
RZE_resampled_3470,6.0,11.3,0.3,0.42000000000000004,2.2,2.8999999999999995
RZE_resampled_3471,6.0,11.3,0.3,0.46152266360758254,2.1888338333753814,2.8573336062492136
RZE_resampled_3472,6.0,11.3,0.3,0.5,2.18,2.9
RZE_resampled_3474,6.0,11.3,0.3,0.5,2.12,2.8999999999999995
RZE_resampled_3475,6.0,11.3,0.3,0.4267170475473192,2.2378752101169352,2.9336396522447217
RZE_resampled_3476,6.0,11.3,0.3,0.48000000000000004,2.22,2.9
RZE_resampled_3478,6.0,11.3,0.3,0.42000000000000004,2.28,2.8999999999999995
RZE_resampled_3479,6.0,11.3,0.3,0.46136989021276054,2.295777549546822,2.988117389628672
RZE_resampled_3480,6.0,11.3,0.3,0.5,2.22,3.1000000000000005
RZE_resampled_3481,6.0,11.3,0.3,0.5,2.25,3.1
RZE_resampled_3482,6.0,11.3,0.3,0.5,2.28,3.1000000000000005
RZE_resampled_3483,6.0,11.3,0.3,0.5047337286246433,2.2112787604917035,3.1236380794139857
RZE_resampled_3484,6.0,11.3,0.3,0.52,2.2,3.1000000000000005
RZE_resampled_3485,6.0,11.3,0.3,0.55,2.2,3.1
RZE_resampled_3486,6.0,11.3,0.3,0.58,2.2,3.1000000000000005
RZE_resampled_3487,6.0,11.3,0.3,0.43937589280899,2.1503793937560634,3.136806829246068
RZE_resampled_3488,6.0,11.3,0.3,0.48000000000000004,2.2,3.1000000000000005
RZE_resampled_3491,6.0,11.3,0.3,0.4920333068503327,2.2067910875502386,3.1547157176413325
RZE_resampled_3495,6.0,11.3,0.3,0.4647843796947639,2.116247791629363,3.0031488970774833
RZE_resampled_3496,6.0,11.3,0.3,0.48000000000000004,2.22,3.1000000000000005
RZE_resampled_3499,6.0,11.3,0.3,0.503232490897585,2.2087344193079983,3.072863715169502
RZE_resampled_3500,6.0,11.3,0.3,0.5,2.22,3.3000000000000003
RZE_resampled_3501,6.0,11.3,0.3,0.5,2.25,3.3
RZE_resampled_3502,6.0,11.3,0.3,0.5,2.28,3.3
RZE_resampled_3503,6.0,11.3,0.3,0.5114112323512134,2.1121821872932065,3.312563099266064
RZE_resampled_3504,6.0,11.3,0.3,0.48000000000000004,2.2,3.3000000000000003
RZE_resampled_3506,6.0,11.3,0.3,0.42000000000000004,2.2,3.3
RZE_resampled_3507,6.0,11.3,0.3,0.4528233241659376,2.168882296125231,3.320505545587518
RZE_resampled_3508,6.0,11.3,0.3,0.52,2.2,3.3000000000000003
RZE_resampled_3509,6.0,11.3,0.3,0.55,2.2,3.3
RZE_resampled_3510,6.0,11.3,0.3,0.58,2.2,3.3
RZE_resampled_3511,6.0,11.3,0.3,0.4527988387624779,2.2657562156320243,3.217526456003284
RZE_resampled_3512,6.0,11.3,0.3,0.5,2.18,3.3000000000000003
RZE_resampled_3514,6.0,11.3,0.3,0.5,2.12,3.3
RZE_resampled_3515,6.0,11.3,0.3,0.42393311347271945,2.1826246681613473,3.2458974854937113
RZE_resampled_3516,6.0,11.3,0.3,0.48000000000000004,2.22,3.3000000000000003
RZE_resampled_3518,6.0,11.3,0.3,0.42000000000000004,2.28,3.3
RZE_resampled_3519,6.0,11.3,0.3,0.5203677164176765,2.2322422657783085,3.300217527907615
RZE_resampled_3520,6.0,11.3,0.3,0.5,2.22,3.5000000000000004
RZE_resampled_3521,6.0,11.3,0.3,0.5,2.25,3.5
RZE_resampled_3522,6.0,11.3,0.3,0.5,2.28,3.5
RZE_resampled_3523,6.0,11.3,0.3,0.4618816382522105,2.2992411420045675,3.5507978333478483
RZE_resampled_3524,6.0,11.3,0.3,0.48000000000000004,2.2,3.5000000000000004
RZE_resampled_3526,6.0,11.3,0.3,0.42000000000000004,2.2,3.5
RZE_resampled_3527,6.0,11.3,0.3,0.44048486919228624,2.200286521958996,3.435125333673653
RZE_resampled_3528,6.0,11.3,0.3,0.52,2.2,3.5000000000000004
RZE_resampled_3529,6.0,11.3,0.3,0.55,2.2,3.5
RZE_resampled_3530,6.0,11.3,0.3,0.58,2.2,3.5
RZE_resampled_3531,6.0,11.3,0.3,0.5416061233009397,2.192589068615567,3.5443145654221375
RZE_resampled_3532,6.0,11.3,0.3,0.5,2.18,3.5000000000000004
RZE_resampled_3534,6.0,11.3,0.3,0.5,2.12,3.5
RZE_resampled_3535,6.0,11.3,0.3,0.43964729920195667,2.1881821029493875,3.4474062752861174
RZE_resampled_3536,6.0,11.3,0.3,0.48000000000000004,2.22,3.5000000000000004
RZE_resampled_3538,6.0,11.3,0.3,0.42000000000000004,2.28,3.5
RZE_resampled_3539,6.0,11.3,0.3,0.37938503994653944,2.190701611291591,3.4972145632540026
RZE_resampled_3540,6.0,11.3,0.3,0.5,2.22,3.7000000000000006
RZE_resampled_3541,6.0,11.3,0.3,0.5,2.25,3.7
RZE_resampled_3542,6.0,11.3,0.3,0.5,2.28,3.7
RZE_resampled_3543,6.0,11.3,0.3,0.45044636449040454,2.1574970314173303,3.7290690604954495
RZE_resampled_3544,6.0,11.3,0.3,0.52,2.2,3.7000000000000006
RZE_resampled_3545,6.0,11.3,0.3,0.55,2.2,3.7
RZE_resampled_3546,6.0,11.3,0.3,0.58,2.2,3.7
RZE_resampled_3547,6.0,11.3,0.3,0.5068011718017204,2.140432926427509,3.6164115933362497
RZE_resampled_3548,6.0,11.3,0.3,0.5,2.18,3.7000000000000006
RZE_resampled_3550,6.0,11.3,0.3,0.5,2.12,3.7
RZE_resampled_3551,6.0,11.3,0.3,0.40642670550180304,2.250321085968348,3.711746054159067
RZE_resampled_3552,6.0,11.3,0.3,0.52,2.22,3.7000000000000006
RZE_resampled_3553,6.0,11.3,0.3,0.55,2.25,3.7
RZE_resampled_3554,6.0,11.3,0.3,0.58,2.28,3.7
RZE_resampled_3555,6.0,11.3,0.3,0.4613056777380959,2.2522740947731537,3.669638373650265
RZE_resampled_3556,6.0,11.3,0.3,0.52,2.18,3.7000000000000006
RZE_resampled_3558,6.0,11.3,0.3,0.58,2.12,3.7
RZE_resampled_3559,6.0,11.3,0.3,0.4472818865546013,2.23727566207188,3.679287929038555
RZE_resampled_3563,6.0,11.3,0.3,0.42125944789909936,2.3028233849745052,2.4140276038624893
RZE_resampled_3564,6.0,11.3,0.3,0.48000000000000004,2.3,2.5
RZE_resampled_3567,6.0,11.3,0.3,0.49099034086741594,2.2862426734251358,2.5004414613075094
RZE_resampled_3568,6.0,11.3,0.3,0.52,2.3,2.5
RZE_resampled_3569,6.0,11.3,0.3,0.55,2.3,2.5
RZE_resampled_3570,6.0,11.3,0.3,0.58,2.3,2.5
RZE_resampled_3571,6.0,11.3,0.3,0.5490986518654949,2.339405775771745,2.5185375665607608
RZE_resampled_3572,6.0,11.3,0.3,0.5,2.32,2.5
RZE_resampled_3573,6.0,11.3,0.3,0.5,2.3499999999999996,2.5
RZE_resampled_3574,6.0,11.3,0.3,0.5,2.38,2.5
RZE_resampled_3575,6.0,11.3,0.3,0.43044831090107455,2.3585319679975285,2.479684944383576
RZE_resampled_3576,6.0,11.3,0.3,0.48000000000000004,2.28,2.5
RZE_resampled_3579,6.0,11.3,0.3,0.4424623677675008,2.335598981498513,2.4666672236253286
RZE_resampled_3583,6.0,11.3,0.3,0.5347556818622616,2.2004258929085845,2.7681541449558535
RZE_resampled_3584,6.0,11.3,0.3,0.48000000000000004,2.3,2.7
RZE_resampled_3587,6.0,11.3,0.3,0.37260203663022484,2.321779204013254,2.702271259818947
RZE_resampled_3588,6.0,11.3,0.3,0.52,2.3,2.7
RZE_resampled_3589,6.0,11.3,0.3,0.55,2.3,2.7
RZE_resampled_3590,6.0,11.3,0.3,0.58,2.3,2.7
RZE_resampled_3591,6.0,11.3,0.3,0.4424044689243452,2.320840197320191,2.602417365320855
RZE_resampled_3592,6.0,11.3,0.3,0.5,2.32,2.7
RZE_resampled_3593,6.0,11.3,0.3,0.5,2.3499999999999996,2.7
RZE_resampled_3594,6.0,11.3,0.3,0.5,2.38,2.7
RZE_resampled_3595,6.0,11.3,0.3,0.46824603127660824,2.260136147783285,2.6900012240060507
RZE_resampled_3596,6.0,11.3,0.3,0.48000000000000004,2.28,2.7
RZE_resampled_3599,6.0,11.3,0.3,0.509708003891274,2.2614118368269596,2.668640413790688
RZE_resampled_3600,6.0,11.3,0.3,0.5,2.28,2.9
RZE_resampled_3602,6.0,11.3,0.3,0.5,2.22,2.8999999999999995
RZE_resampled_3603,6.0,11.3,0.3,0.5021128086613204,2.2744046487540253,2.8059752308284494
RZE_resampled_3604,6.0,11.3,0.3,0.52,2.3,2.9
RZE_resampled_3605,6.0,11.3,0.3,0.55,2.3,2.9
RZE_resampled_3606,6.0,11.3,0.3,0.58,2.3,2.8999999999999995
RZE_resampled_3607,6.0,11.3,0.3,0.45896197260878957,2.337709207598064,2.987574948429372
RZE_resampled_3608,6.0,11.3,0.3,0.48000000000000004,2.3,2.9
RZE_resampled_3610,6.0,11.3,0.3,0.42000000000000004,2.3,2.8999999999999995
RZE_resampled_3611,6.0,11.3,0.3,0.4979069594150694,2.335258220838322,2.9628353653591684
RZE_resampled_3612,6.0,11.3,0.3,0.5,2.32,2.9
RZE_resampled_3613,6.0,11.3,0.3,0.5,2.3499999999999996,2.9
RZE_resampled_3614,6.0,11.3,0.3,0.5,2.38,2.8999999999999995
RZE_resampled_3615,6.0,11.3,0.3,0.5424754198251944,2.240945091349726,2.925907535366961
RZE_resampled_3616,6.0,11.3,0.3,0.48000000000000004,2.28,2.9
RZE_resampled_3618,6.0,11.3,0.3,0.42000000000000004,2.22,2.8999999999999995
RZE_resampled_3619,6.0,11.3,0.3,0.44139888064696153,2.3121162672834097,2.932785776447228
RZE_resampled_3623,6.0,11.3,0.3,0.4814051705504384,2.2557252441934255,3.1282244058246436
RZE_resampled_3624,6.0,11.3,0.3,0.48000000000000004,2.3,3.1000000000000005
RZE_resampled_3627,6.0,11.3,0.3,0.5284101058230033,2.285784307371054,3.0736131915969698
RZE_resampled_3628,6.0,11.3,0.3,0.52,2.3,3.1000000000000005
RZE_resampled_3629,6.0,11.3,0.3,0.55,2.3,3.1
RZE_resampled_3630,6.0,11.3,0.3,0.58,2.3,3.1000000000000005
RZE_resampled_3631,6.0,11.3,0.3,0.5566153381678804,2.2726559779538005,2.956466376654157
RZE_resampled_3632,6.0,11.3,0.3,0.5,2.32,3.1000000000000005
RZE_resampled_3633,6.0,11.3,0.3,0.5,2.3499999999999996,3.1
RZE_resampled_3634,6.0,11.3,0.3,0.5,2.38,3.1000000000000005
RZE_resampled_3635,6.0,11.3,0.3,0.44796442081896304,2.330593366265889,3.048321500462668
RZE_resampled_3636,6.0,11.3,0.3,0.52,2.28,3.1000000000000005
RZE_resampled_3637,6.0,11.3,0.3,0.55,2.25,3.1
RZE_resampled_3638,6.0,11.3,0.3,0.58,2.22,3.1000000000000005
RZE_resampled_3639,6.0,11.3,0.3,0.483346207929006,2.240519911460799,3.062254731254621
RZE_resampled_3640,6.0,11.3,0.3,0.5,2.28,3.3000000000000003
RZE_resampled_3642,6.0,11.3,0.3,0.5,2.22,3.3
RZE_resampled_3643,6.0,11.3,0.3,0.47428803107104467,2.3430291044977842,3.291437950361449
RZE_resampled_3644,6.0,11.3,0.3,0.52,2.3,3.3000000000000003
RZE_resampled_3645,6.0,11.3,0.3,0.55,2.3,3.3
RZE_resampled_3646,6.0,11.3,0.3,0.58,2.3,3.3
RZE_resampled_3647,6.0,11.3,0.3,0.4752386223080378,2.268000322193659,3.2797853829475896
RZE_resampled_3648,6.0,11.3,0.3,0.48000000000000004,2.3,3.3000000000000003
RZE_resampled_3650,6.0,11.3,0.3,0.42000000000000004,2.3,3.3
RZE_resampled_3651,6.0,11.3,0.3,0.45282247415908816,2.297600065775374,3.338207039059689
RZE_resampled_3652,6.0,11.3,0.3,0.5,2.32,3.3000000000000003
RZE_resampled_3653,6.0,11.3,0.3,0.5,2.3499999999999996,3.3
RZE_resampled_3654,6.0,11.3,0.3,0.5,2.38,3.3
RZE_resampled_3655,6.0,11.3,0.3,0.5138817001125294,2.3128575256882784,3.3109664520035915
RZE_resampled_3656,6.0,11.3,0.3,0.52,2.28,3.3000000000000003
RZE_resampled_3657,6.0,11.3,0.3,0.55,2.25,3.3
RZE_resampled_3658,6.0,11.3,0.3,0.58,2.22,3.3
RZE_resampled_3659,6.0,11.3,0.3,0.48103487423976693,2.296848810750526,3.2616510787977515
RZE_resampled_3660,6.0,11.3,0.3,0.5,2.28,3.5000000000000004
RZE_resampled_3662,6.0,11.3,0.3,0.5,2.22,3.5
RZE_resampled_3663,6.0,11.3,0.3,0.5253686998116632,2.2241655934030264,3.474562425247873
RZE_resampled_3664,6.0,11.3,0.3,0.52,2.3,3.5000000000000004
RZE_resampled_3665,6.0,11.3,0.3,0.55,2.3,3.5
RZE_resampled_3666,6.0,11.3,0.3,0.58,2.3,3.5
RZE_resampled_3667,6.0,11.3,0.3,0.5389986157127881,2.26351793481642,3.374395549266321
RZE_resampled_3668,6.0,11.3,0.3,0.48000000000000004,2.3,3.5000000000000004
RZE_resampled_3670,6.0,11.3,0.3,0.42000000000000004,2.3,3.5
RZE_resampled_3671,6.0,11.3,0.3,0.4998453723700077,2.2753668507941955,3.427360584433517
RZE_resampled_3672,6.0,11.3,0.3,0.5,2.32,3.5000000000000004
RZE_resampled_3673,6.0,11.3,0.3,0.5,2.3499999999999996,3.5
RZE_resampled_3674,6.0,11.3,0.3,0.5,2.38,3.5
RZE_resampled_3675,6.0,11.3,0.3,0.5174792424707715,2.2115027057432224,3.503364163488499
RZE_resampled_3676,6.0,11.3,0.3,0.52,2.28,3.5000000000000004
RZE_resampled_3677,6.0,11.3,0.3,0.55,2.25,3.5
RZE_resampled_3678,6.0,11.3,0.3,0.58,2.22,3.5
RZE_resampled_3679,6.0,11.3,0.3,0.4202145898718268,2.1907694931700377,3.498780655934721
RZE_resampled_3680,6.0,11.3,0.3,0.5,2.28,3.7000000000000006
RZE_resampled_3682,6.0,11.3,0.3,0.5,2.22,3.7
RZE_resampled_3683,6.0,11.3,0.3,0.44653998341787515,2.294388208298575,3.7326201001820984
RZE_resampled_3684,6.0,11.3,0.3,0.52,2.3,3.7000000000000006
RZE_resampled_3685,6.0,11.3,0.3,0.55,2.3,3.7
RZE_resampled_3686,6.0,11.3,0.3,0.58,2.3,3.7
RZE_resampled_3687,6.0,11.3,0.3,0.5014490645787076,2.247957946414872,3.627525323192022
RZE_resampled_3688,6.0,11.3,0.3,0.5,2.32,3.7000000000000006
RZE_resampled_3689,6.0,11.3,0.3,0.5,2.3499999999999996,3.7
RZE_resampled_3690,6.0,11.3,0.3,0.5,2.38,3.7
RZE_resampled_3691,6.0,11.3,0.3,0.5217091133820949,2.3542332103270946,3.7799984641418756
RZE_resampled_3692,6.0,11.3,0.3,0.52,2.28,3.7000000000000006
RZE_resampled_3694,6.0,11.3,0.3,0.58,2.22,3.7
RZE_resampled_3695,6.0,11.3,0.3,0.4232775809685515,2.2103710819095177,3.651088152025186
RZE_resampled_3696,6.0,11.3,0.3,0.52,2.32,3.7000000000000006
RZE_resampled_3697,6.0,11.3,0.3,0.55,2.3499999999999996,3.7
RZE_resampled_3698,6.0,11.3,0.3,0.58,2.38,3.7
RZE_resampled_3699,6.0,11.3,0.3,0.42796237453443686,2.2712190704994586,3.6828091124053404
RZE_resampled_3700,6.0,11.3,0.3,0.52,2.4,2.5
RZE_resampled_3701,6.0,11.3,0.3,0.55,2.4,2.5
RZE_resampled_3702,6.0,11.3,0.3,0.58,2.4,2.5
RZE_resampled_3703,6.0,11.3,0.3,0.5075568960345852,2.39411383655288,2.4760711116361938
RZE_resampled_3704,6.0,11.3,0.3,0.48000000000000004,2.4,2.5
RZE_resampled_3707,6.0,11.3,0.3,0.5425622563049196,2.388959247469113,2.415080440794564
RZE_resampled_3711,6.0,11.3,0.3,0.48327977461517346,2.3549478097693437,2.5151462534607334
RZE_resampled_3712,6.0,11.3,0.3,0.5,2.42,2.5
RZE_resampled_3713,6.0,11.3,0.3,0.5,2.45,2.5
RZE_resampled_3714,6.0,11.3,0.3,0.5,2.48,2.5
RZE_resampled_3715,6.0,11.3,0.3,0.4686654936984479,2.358273154870206,2.50505303588183
RZE_resampled_3716,6.0,11.3,0.3,0.52,2.38,2.5
RZE_resampled_3717,6.0,11.3,0.3,0.55,2.3499999999999996,2.5
RZE_resampled_3718,6.0,11.3,0.3,0.58,2.32,2.5
RZE_resampled_3719,6.0,11.3,0.3,0.49602677917981075,2.4558394753618167,2.469401745536208
RZE_resampled_3720,6.0,11.3,0.3,0.48000000000000004,2.4,2.7
RZE_resampled_3723,6.0,11.3,0.3,0.5352476330772711,2.4156624706000756,2.7449483812036144
RZE_resampled_3724,6.0,11.3,0.3,0.52,2.4,2.7
RZE_resampled_3725,6.0,11.3,0.3,0.55,2.4,2.7
RZE_resampled_3726,6.0,11.3,0.3,0.58,2.4,2.7
RZE_resampled_3727,6.0,11.3,0.3,0.49868954025139,2.4268996399510847,2.674980811130844
RZE_resampled_3728,6.0,11.3,0.3,0.5,2.42,2.7
RZE_resampled_3729,6.0,11.3,0.3,0.5,2.45,2.7
RZE_resampled_3730,6.0,11.3,0.3,0.5,2.48,2.7
RZE_resampled_3731,6.0,11.3,0.3,0.5629727734223153,2.229918910584236,2.756327022072459
RZE_resampled_3735,6.0,11.3,0.3,0.5530082383380759,2.4605754303281615,2.6532865047437366
RZE_resampled_3736,6.0,11.3,0.3,0.52,2.38,2.7
RZE_resampled_3737,6.0,11.3,0.3,0.55,2.3499999999999996,2.7
RZE_resampled_3738,6.0,11.3,0.3,0.58,2.32,2.7
RZE_resampled_3739,6.0,11.3,0.3,0.4217306241364495,2.3352710886737365,2.644948948307755
RZE_resampled_3740,6.0,11.3,0.3,0.52,2.4,2.9
RZE_resampled_3741,6.0,11.3,0.3,0.55,2.4,2.9
RZE_resampled_3742,6.0,11.3,0.3,0.58,2.4,2.8999999999999995
RZE_resampled_3743,6.0,11.3,0.3,0.5038056762663982,2.4605200023657523,2.864762071542337
RZE_resampled_3744,6.0,11.3,0.3,0.48000000000000004,2.4,2.9
RZE_resampled_3746,6.0,11.3,0.3,0.42000000000000004,2.4,2.8999999999999995
RZE_resampled_3747,6.0,11.3,0.3,0.4829206581408064,2.386273668631827,2.955794446970011
RZE_resampled_3748,6.0,11.3,0.3,0.5,2.42,2.9
RZE_resampled_3749,6.0,11.3,0.3,0.5,2.45,2.9
RZE_resampled_3750,6.0,11.3,0.3,0.5,2.48,2.8999999999999995
RZE_resampled_3751,6.0,11.3,0.3,0.41619201904602626,2.428041992266413,2.976952600550497
RZE_resampled_3752,6.0,11.3,0.3,0.5,2.38,2.9
RZE_resampled_3754,6.0,11.3,0.3,0.5,2.32,2.8999999999999995
RZE_resampled_3755,6.0,11.3,0.3,0.5297496165821199,2.338625503178319,2.919952967505797
RZE_resampled_3756,6.0,11.3,0.3,0.48000000000000004,2.42,2.9
RZE_resampled_3758,6.0,11.3,0.3,0.42000000000000004,2.48,2.8999999999999995
RZE_resampled_3759,6.0,11.3,0.3,0.5189774086952664,2.335971894988256,2.872052719389238
RZE_resampled_3760,6.0,11.3,0.3,0.52,2.4,3.1000000000000005
RZE_resampled_3761,6.0,11.3,0.3,0.55,2.4,3.1
RZE_resampled_3762,6.0,11.3,0.3,0.58,2.4,3.1000000000000005
RZE_resampled_3763,6.0,11.3,0.3,0.45397229987939114,2.3989110812301613,3.0966412161007795
RZE_resampled_3764,6.0,11.3,0.3,0.48000000000000004,2.4,3.1000000000000005
RZE_resampled_3767,6.0,11.3,0.3,0.5185389848038177,2.450517919548211,3.0806469587778307
RZE_resampled_3768,6.0,11.3,0.3,0.5,2.42,3.1000000000000005
RZE_resampled_3769,6.0,11.3,0.3,0.5,2.45,3.1
RZE_resampled_3770,6.0,11.3,0.3,0.5,2.48,3.1000000000000005
RZE_resampled_3771,6.0,11.3,0.3,0.5387886858137302,2.3733960748633485,3.0611933830756812
RZE_resampled_3775,6.0,11.3,0.3,0.5397003644116833,2.418821879642836,3.1205264725547446
RZE_resampled_3776,6.0,11.3,0.3,0.48000000000000004,2.42,3.1000000000000005
RZE_resampled_3779,6.0,11.3,0.3,0.49377886305473356,2.3912895915550574,3.0926260162294006
RZE_resampled_3780,6.0,11.3,0.3,0.48000000000000004,2.4,3.3000000000000003
RZE_resampled_3782,6.0,11.3,0.3,0.42000000000000004,2.4,3.3
RZE_resampled_3783,6.0,11.3,0.3,0.4410262068366999,2.396808728652236,3.255165515058114
RZE_resampled_3784,6.0,11.3,0.3,0.52,2.4,3.3000000000000003
RZE_resampled_3785,6.0,11.3,0.3,0.55,2.4,3.3
RZE_resampled_3786,6.0,11.3,0.3,0.58,2.4,3.3
RZE_resampled_3787,6.0,11.3,0.3,0.4539437168759093,2.3677144819547884,3.2773975148722694
RZE_resampled_3788,6.0,11.3,0.3,0.5,2.42,3.3000000000000003
RZE_resampled_3789,6.0,11.3,0.3,0.5,2.45,3.3
RZE_resampled_3790,6.0,11.3,0.3,0.5,2.48,3.3
RZE_resampled_3791,6.0,11.3,0.3,0.5249384511468369,2.3913526753559675,3.2905688397688504
RZE_resampled_3792,6.0,11.3,0.3,0.5,2.38,3.3000000000000003
RZE_resampled_3794,6.0,11.3,0.3,0.5,2.32,3.3
